date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2012/6/14 0:00,17,14,20,1002,NE,27.27,0,0
2012/6/14 8:00,14,14,20,1005,NW,20.11,0,0
2012/6/14 16:00,7,11,27,1003,SE,3.13,0,0
2012/6/15 0:00,11,14,19,1007,NW,8.05,0,0
2012/6/15 8:00,12,13,25,1007,NW,9.84,0,0
2012/6/15 16:00,6,10,29,1005,NE,8.05,0,0
2012/6/16 0:00,16,12,19,1006,NW,29.06,0,0
2012/6/16 8:00,16,13,26,1006,cv,0.89,0,0
2012/6/16 16:00,17,9,34,1001,SE,4.02,0,0
2012/6/17 0:00,35,16,20,1004,cv,0.89,0,0
2012/6/17 8:00,49,16,25,1004,SE,1.79,0,0
2012/6/17 16:00,103,10,38,999,SE,21.46,0,0
2012/6/18 0:00,101,13,29,1001,SE,1.79,0,0
2012/6/18 8:00,144,17,26,1004,NW,4.02,0,0
2012/6/18 16:00,202,17,31,1001,SE,25.03,0,0
2012/6/19 0:00,259,18,24,1002,SE,20.56,0,0
2012/6/19 8:00,140,18,24,1003,SE,1.79,0,0
2012/6/19 16:00,275,20,30,998,SE,16.99,0,0
2012/6/20 0:00,277,21,23,1002,SE,40.68,0,0
2012/6/20 8:00,111,18,24,1003,cv,0.45,0,0
2012/6/20 16:00,130,18,31,1001,SE,12.07,0,0
2012/6/21 0:00,185,20,24,1004,SE,36.21,0,0
2012/6/21 8:00,193,19,25,1005,cv,1.78,0,0
2012/6/21 16:00,163,19,31,1001,SE,1.79,0,0
2012/6/22 0:00,0,19,20,1004,SE,28.16,0,3
2012/6/22 8:00,85,20,23,1005,SE,3.13,0,0
2012/6/22 16:00,165,21,28,1002,SE,29.5,0,0
2012/6/23 0:00,127,20,23,1004,cv,0.89,0,0
2012/6/23 8:00,159,21,24,1003,SE,6.71,0,0
2012/6/23 16:00,173,21,26,1001,SE,1.79,0,0
2012/6/24 0:00,186,22,23,1002,SE,1.79,0,0
2012/6/24 8:00,162,21,23,1002,SE,22.8,0,0
2012/6/24 16:00,140,22,24,1002,cv,2.67,0,5
2012/6/25 0:00,75,21,21,1004,cv,1.78,0,4
2012/6/25 8:00,94,21,22,1006,NW,1.79,0,0
2012/6/25 16:00,135,20,26,1006,SE,22.35,0,0
2012/6/26 0:00,64,21,24,1008,SE,46.94,0,0
2012/6/26 8:00,120,20,23,1010,SE,1.79,0,0
2012/6/26 16:00,149,21,28,1009,SE,7.15,0,0
2012/6/27 0:00,48,20,22,1012,SE,27.27,0,0
2012/6/27 8:00,111,19,24,1014,SE,3.58,0,0
2012/6/27 16:00,72,18,27,1011,SE,6.26,0,0
2012/6/28 0:00,34,19,23,1011,SE,25.49,0,0
2012/6/28 8:00,60,20,21,1011,SE,1.79,0,5
2012/6/28 16:00,208,21,23,1008,NE,3.58,0,0
2012/6/29 0:00,129,21,21,1007,SE,2.68,0,3
2012/6/29 8:00,72,20,21,1006,cv,0.89,0,11
2012/6/29 16:00,69,21,24,1003,SE,3.58,0,0
2012/6/30 0:00,110,21,22,1004,cv,0.89,0,0
2012/6/30 8:00,100,22,25,1004,NW,4.92,0,0
2012/6/30 16:00,27,16,34,1001,SE,3.13,0,0
2012/7/1 0:00,77,22,26,1002,SE,34.41,0,0
2012/7/1 8:00,135,23,25,1000,SE,11.63,0,0
2012/7/1 16:00,140,23,34,996,SE,37.56,0,0
2012/7/2 0:00,200,25,28,999,NW,6.26,0,0
2012/7/2 8:00,17,14,28,1001,NE,1.79,0,0
2012/7/2 16:00,0,14,35,996,cv,7.15,0,0
2012/7/3 0:00,33,17,25,997,cv,0.89,0,0
2012/7/3 8:00,29,19,29,997,NW,17.88,0,0
2012/7/3 16:00,22,15,35,995,SE,1.79,0,0
2012/7/4 0:00,115,16,27,999,SE,28.62,0,0
2012/7/4 8:00,96,18,27,1001,cv,0.89,0,0
2012/7/4 16:00,114,19,31,1000,SE,8.94,0,0
2012/7/5 0:00,77,19,24,1003,SE,42.91,0,0
2012/7/5 8:00,73,22,24,1003,cv,0.89,0,1
2012/7/5 16:00,109,20,26,1002,SE,10.73,0,0
2012/7/6 0:00,34,20,21,1003,NW,7.15,0,0
2012/7/6 8:00,59,21,23,1003,cv,0.89,0,0
2012/7/6 16:00,168,23,25,1002,SE,1.79,0,0
2012/7/7 0:00,184,23,24,1002,cv,2.67,0,0
2012/7/7 8:00,183,24,25,1003,cv,1.78,0,0
2012/7/7 16:00,90,25,31,1000,SE,24.14,0,0
2012/7/8 0:00,171,22,26,1002,cv,0.89,0,0
2012/7/8 8:00,186,23,26,1002,NE,1.79,0,0
2012/7/8 16:00,139,24,29,1001,SE,4.92,0,0
2012/7/9 0:00,115,24,25,1002,SE,29.51,0,2
2012/7/9 8:00,127,24,25,1003,cv,1.78,0,0
2012/7/9 16:00,96,24,27,1001,SE,16.99,0,0
2012/7/10 0:00,62,23,24,1001,SE,3.58,0,0
2012/7/10 8:00,42,24,27,998,NW,10.29,0,0
2012/7/10 16:00,63,25,32,992,SE,16.09,0,0
2012/7/11 0:00,25,21,23,995,NW,1.79,0,0
2012/7/11 8:00,86,22,22,995,NE,1.79,0,0
2012/7/11 16:00,87,23,31,993,NE,3.13,0,0
2012/7/12 0:00,28,21,23,996,cv,0.89,0,0
2012/7/12 8:00,20,22,26,998,NE,3.13,0,0
2012/7/12 16:00,9,20,32,997,cv,1.78,0,0
2012/7/13 0:00,29,20,25,1002,SE,5.37,0,0
2012/7/13 8:00,22,20,26,1004,NW,4.92,0,0
2012/7/13 16:00,28,19,30,1002,cv,5.35,0,0
2012/7/14 0:00,46,22,24,1004,NE,1.78,0,0
2012/7/14 8:00,23,18,25,1005,NE,3.13,0,0
2012/7/14 16:00,19,17,30,1002,SE,3.13,0,0
2012/7/15 0:00,63,19,23,1004,cv,0.89,0,0
2012/7/15 8:00,32,18,26,1006,NE,3.13,0,0
2012/7/15 16:00,26,15,33,1004,SE,1.79,0,0
2012/7/16 0:00,60,18,25,1007,SE,23.7,0,0
2012/7/16 8:00,131,20,27,1009,cv,0.89,0,0
2012/7/16 16:00,51,17,34,1006,SE,7.15,0,0
2012/7/17 0:00,60,17,27,1008,SE,31.74,0,0
2012/7/17 8:00,108,22,26,1011,SE,18.78,0,0
2012/7/17 16:00,83,20,31,1008,SE,45.6,0,0
2012/7/18 0:00,89,22,25,1010,SE,75.1,0,0
2012/7/18 8:00,65,21,24,1010,SE,93.44,0,0
2012/7/18 16:00,95,21,30,1006,SE,12.97,0,0
2012/7/19 0:00,82,22,26,1006,SE,32.65,0,0
2012/7/19 8:00,126,23,25,1007,SE,8.95,0,0
2012/7/19 16:00,126,23,31,1004,SE,23.27,0,0
2012/7/20 0:00,160,24,27,1005,SE,7.6,0,0
2012/7/20 8:00,206,24,27,1006,SE,3.58,0,0
2012/7/20 16:00,197,24,32,1003,SE,19.23,0,0
2012/7/21 0:00,240,25,28,1004,SE,37.12,0,0
2012/7/21 8:00,233,25,27,1004,SE,54.12,0,0
2012/7/21 16:00,31,23,24,1000,NE,14.3,0,6
2012/7/22 0:00,28,23,23,998,NE,3.13,0,19
2012/7/22 8:00,24,23,25,997,NW,3.13,0,0
2012/7/22 16:00,12,17,34,999,NW,60.8,0,0
2012/7/23 0:00,27,19,23,1003,NW,3.13,0,0
2012/7/23 8:00,17,20,27,1005,NW,3.13,0,0
2012/7/23 16:00,69,22,32,1004,SE,8.5,0,0
2012/7/24 0:00,27,23,25,1007,SE,30.4,0,0
2012/7/24 8:00,66,21,25,1009,cv,4.45,0,0
2012/7/24 16:00,75,21,31,1008,SE,3.13,0,0
2012/7/25 0:00,109,23,26,1009,SE,16.55,0,0
2012/7/25 8:00,95,24,26,1010,SE,6.71,0,0
2012/7/25 16:00,62,25,28,1006,SE,29.07,0,0
2012/7/26 0:00,73,25,26,1005,SE,21.46,0,0
2012/7/26 8:00,68,25,25,1004,SE,1.79,0,0
2012/7/26 16:00,30,24,26,1004,SE,29.05,0,0
2012/7/27 0:00,0,23,25,1005,SE,4.47,0,0
2012/7/27 8:00,80,24,26,1006,cv,0.89,0,0
2012/7/27 16:00,86,26,28,1005,NE,3.58,0,0
2012/7/28 0:00,51,25,26,1006,SE,1.79,0,3
2012/7/28 8:00,116,25,25,1003,SE,16.99,0,0
2012/7/28 16:00,124,26,31,999,SE,46.5,0,0
2012/7/29 0:00,0,23,24,998,NW,8.94,0,0
2012/7/29 8:00,0,23,27,999,NW,17.89,0,0
2012/7/29 16:00,0,20,35,998,NE,1.79,0,0
2012/7/30 0:00,0,22,25,1001,NW,1.79,0,0
2012/7/30 8:00,0,20,27,1004,NE,11.18,0,0
2012/7/30 16:00,49,24,26,1004,SE,1.79,0,1
2012/7/31 0:00,38,22,22,1006,NW,6.71,0,7
2012/7/31 8:00,25,21,21,1007,cv,0.89,0,5
2012/7/31 16:00,20,20,21,1006,NW,4.92,0,13
2012/8/1 0:00,9,20,20,1008,NW,30.4,0,21
2012/8/1 8:00,22,20,20,1008,NW,9.83,0,4
2012/8/1 16:00,6,20,22,1006,NW,4.92,0,12
2012/8/2 0:00,18,19,20,1007,NW,1.79,0,0
2012/8/2 8:00,9,21,25,1008,NW,11.62,0,0
2012/8/2 16:00,17,21,31,1007,SE,5.37,0,0
2012/8/3 0:00,69,23,25,1009,SE,7.6,0,0
2012/8/3 8:00,77,24,25,1009,NW,1.79,0,0
2012/8/3 16:00,0,24,30,1006,SE,12.97,0,0
2012/8/4 0:00,28,22,24,1007,SE,35.32,0,0
2012/8/4 8:00,30,22,28,1007,NW,8.94,0,0
2012/8/4 16:00,15,23,31,1008,SE,9.39,0,0
2012/8/5 0:00,32,24,26,1011,cv,0.89,0,0
2012/8/5 8:00,49,25,26,1011,NE,1.79,0,0
2012/8/5 16:00,29,22,31,1010,SE,11.18,0,0
2012/8/6 0:00,73,23,26,1011,SE,31.3,0,0
2012/8/6 8:00,85,25,28,1010,cv,0.89,0,0
2012/8/6 16:00,46,23,32,1007,SE,15.2,0,0
2012/8/7 0:00,57,23,27,1008,SE,32.2,0,0
2012/8/7 8:00,74,25,28,1008,cv,2.67,0,0
2012/8/7 16:00,57,25,31,1005,SE,12.06,0,0
2012/8/8 0:00,89,25,27,1005,SE,4.92,0,0
2012/8/8 8:00,120,25,26,1006,cv,0.89,0,2
2012/8/8 16:00,33,26,31,1004,NE,4.02,0,0
2012/8/9 0:00,31,24,24,1006,NW,4.92,0,0
2012/8/9 8:00,40,23,27,1008,cv,0.89,0,0
2012/8/9 16:00,56,21,32,1005,SE,5.81,0,0
2012/8/10 0:00,37,23,25,1008,SE,0.89,0,0
2012/8/10 8:00,100,24,26,1008,cv,1.78,0,0
2012/8/10 16:00,58,20,31,1005,SE,11.18,0,0
2012/8/11 0:00,85,22,24,1006,cv,0.89,0,0
2012/8/11 8:00,112,22,25,1007,SE,1.79,0,0
2012/8/11 16:00,67,21,27,1006,cv,2.67,0,3
2012/8/12 0:00,0,20,20,1006,NW,28.61,0,11
2012/8/12 8:00,0,21,22,1005,NW,52.76,0,0
2012/8/12 16:00,0,22,28,1004,SE,18.33,0,0
2012/8/13 0:00,0,21,22,1009,cv,1.78,0,3
2012/8/13 8:00,0,19,24,1010,NW,21.02,0,0
2012/8/13 16:00,15,14,29,1008,SE,6.71,0,0
2012/8/14 0:00,0,19,21,1008,SE,6.26,0,0
2012/8/14 8:00,73,19,21,1008,NE,1.79,0,0
2012/8/14 16:00,42,14,23,1006,SE,31.74,0,0
2012/8/15 0:00,48,16,19,1006,SE,54.99,0,0
2012/8/15 8:00,70,18,22,1006,NW,4.02,0,0
2012/8/15 16:00,25,18,31,1006,cv,0.89,0,0
2012/8/16 0:00,91,20,22,1010,SE,18.32,0,0
2012/8/16 8:00,108,21,24,1012,cv,1.78,0,0
2012/8/16 16:00,0,19,30,1009,SE,16.98,0,0
2012/8/17 0:00,70,18,24,1010,SE,46.04,0,0
2012/8/17 8:00,123,21,23,1009,SE,1.79,0,0
2012/8/17 16:00,130,22,28,1006,SE,24.15,0,0
2012/8/18 0:00,206,22,25,1007,SE,55.43,0,1
2012/8/18 8:00,182,22,24,1007,SE,73.32,0,0
2012/8/18 16:00,0,24,26,1006,cv,0.89,0,2
2012/8/19 0:00,0,22,22,1007,NW,3.13,0,0
2012/8/19 8:00,0,22,22,1008,cv,0.89,0,0
2012/8/19 16:00,0,20,30,1005,SE,5.81,0,0
2012/8/20 0:00,0,23,24,1006,SE,24.14,0,0
2012/8/20 8:00,0,23,24,1006,SE,5.37,0,0
2012/8/20 16:00,0,23,29,1004,cv,1.78,0,0
2012/8/21 0:00,0,14,23,1010,NW,11.18,0,0
2012/8/21 8:00,0,13,24,1014,NW,33.54,0,0
2012/8/21 16:00,8,9,28,1013,cv,9.84,0,0
2012/8/22 0:00,36,15,17,1015,NE,1.79,0,0
2012/8/22 8:00,21,8,23,1018,NW,10.28,0,0
2012/8/22 16:00,22,2,28,1014,SE,11.18,0,0
2012/8/23 0:00,40,13,17,1016,SE,3.58,0,0
2012/8/23 8:00,91,14,19,1016,cv,2.67,0,0
2012/8/23 16:00,65,16,29,1012,SE,12.07,0,0
2012/8/24 0:00,66,17,20,1014,SE,0.89,0,0
2012/8/24 8:00,124,18,21,1015,cv,0.89,0,0
2012/8/24 16:00,52,11,29,1012,SE,19.21,0,0
2012/8/25 0:00,90,16,21,1013,SE,8.05,0,0
2012/8/25 8:00,149,17,21,1013,cv,1.78,0,0
2012/8/25 16:00,118,15,29,1010,SE,11.17,0,0
2012/8/26 0:00,120,18,21,1011,SE,28.6,0,0
2012/8/26 8:00,180,19,23,1012,NW,1.79,0,0
2012/8/26 16:00,145,19,29,1009,SE,23.69,0,0
2012/8/27 0:00,125,21,24,1010,cv,0.89,0,0
2012/8/27 8:00,80,22,23,1010,SE,3.58,0,0
2012/8/27 16:00,62,21,29,1008,SE,13.42,0,0
2012/8/28 0:00,68,22,24,1008,SE,32.65,0,0
2012/8/28 8:00,92,22,24,1006,cv,0.89,0,0
2012/8/28 16:00,55,19,33,999,SE,1.79,0,0
2012/8/29 0:00,154,23,26,1000,SE,6.26,0,0
2012/8/29 8:00,61,21,27,1005,NW,14.31,0,0
2012/8/29 16:00,38,21,33,1005,SE,6.26,0,0
2012/8/30 0:00,245,22,25,1009,SE,5.81,0,0
2012/8/30 8:00,277,23,26,1010,cv,0.89,0,0
2012/8/30 16:00,195,21,33,1008,SE,14.75,0,0
2012/8/31 0:00,194,24,25,1010,SE,3.56,0,0
2012/8/31 8:00,245,24,26,1011,SE,1.79,0,0
2012/8/31 16:00,135,22,32,1009,SE,24.13,0,0
2012/9/1 0:00,196,23,26,1011,cv,0.89,0,0
2012/9/1 8:00,206,24,25,1011,SE,1.79,0,0
2012/9/1 16:00,124,22,23,1009,NW,3.13,0,1
2012/9/2 0:00,109,22,23,1007,NW,4.92,0,3
2012/9/2 8:00,5,17,19,1008,NW,36.66,0,11
2012/9/2 16:00,13,18,23,1008,NW,3.13,0,0
2012/9/3 0:00,7,11,20,1012,NW,24.13,0,0
2012/9/3 8:00,13,11,21,1013,NE,31.28,0,0
2012/9/3 16:00,11,7,25,1012,NW,42.01,0,0
2012/9/4 0:00,10,7,19,1015,NW,78.21,0,0
2012/9/4 8:00,12,10,20,1016,NW,15.2,0,0
2012/9/4 16:00,9,6,26,1014,SE,4.02,0,0
2012/9/5 0:00,34,12,16,1017,NE,0.89,0,0
2012/9/5 8:00,19,13,19,1018,NW,1.79,0,0
2012/9/5 16:00,52,10,27,1016,SE,17.43,0,0
2012/9/6 0:00,39,13,15,1018,SE,44.7,0,0
2012/9/6 8:00,70,15,17,1018,NE,1.79,0,0
2012/9/6 16:00,86,15,22,1015,SE,11.18,0,0
2012/9/7 0:00,143,18,18,1016,NW,3.13,0,6
2012/9/7 8:00,134,18,20,1015,NE,1.79,0,0
2012/9/7 16:00,29,18,23,1014,SE,16.09,0,0
2012/9/8 0:00,44,18,19,1016,cv,0.89,0,0
2012/9/8 8:00,34,17,21,1016,NW,3.13,0,0
2012/9/8 16:00,60,17,26,1013,SE,6.26,0,0
2012/9/9 0:00,84,18,19,1014,cv,1.78,0,0
2012/9/9 8:00,130,19,20,1016,NE,0.89,0,0
2012/9/9 16:00,93,18,27,1013,SE,6.26,0,0
2012/9/10 0:00,126,19,19,1015,SE,0.89,0,0
2012/9/10 8:00,173,19,21,1015,SE,3.58,0,0
2012/9/10 16:00,106,18,27,1013,SE,6.26,0,0
2012/9/11 0:00,108,18,22,1012,SE,6.71,0,1
2012/9/11 8:00,160,20,21,1012,cv,0.89,0,0
2012/9/11 16:00,83,18,24,1008,SE,25.93,0,0
2012/9/12 0:00,62,18,18,1009,SE,0.89,0,0
2012/9/12 8:00,10,11,22,1010,NW,33.08,0,0
2012/9/12 16:00,10,4,23,1011,NE,15.2,0,0
2012/9/13 0:00,10,7,15,1014,NW,9.84,0,0
2012/9/13 8:00,27,9,18,1014,NW,2.68,0,0
2012/9/13 16:00,15,8,23,1011,NE,8.04,0,0
2012/9/14 0:00,11,10,13,1015,NW,4.02,0,0
2012/9/14 8:00,20,10,17,1018,NW,27.27,0,0
2012/9/14 16:00,10,3,26,1016,NE,1.79,0,0
2012/9/15 0:00,23,12,13,1019,NE,1.78,0,0
2012/9/15 8:00,24,11,17,1021,NW,21.45,0,0
2012/9/15 16:00,26,6,26,1019,SE,3.13,0,0
2012/9/16 0:00,68,13,14,1022,NE,1.79,0,0
2012/9/16 8:00,43,13,17,1023,NW,9.84,0,0
2012/9/16 16:00,43,7,26,1018,SE,6.26,0,0
2012/9/17 0:00,64,12,13,1018,NE,0.89,0,0
2012/9/17 8:00,46,12,19,1017,NW,23.24,0,0
2012/9/17 16:00,16,7,27,1010,SE,1.79,0,0
2012/9/18 0:00,59,13,15,1010,SE,0.89,0,0
2012/9/18 8:00,27,10,19,1011,NW,23.69,0,0
2012/9/18 16:00,11,2,29,1008,NW,6.26,0,0
2012/9/19 0:00,29,11,16,1008,NE,0.89,0,0
2012/9/19 8:00,27,12,17,1010,NW,3.13,0,0
2012/9/19 16:00,58,4,29,1008,SE,9.39,0,0
2012/9/20 0:00,159,14,16,1012,cv,0.89,0,0
2012/9/20 8:00,65,14,18,1014,NW,3.13,0,0
2012/9/20 16:00,94,12,27,1012,SE,4.92,0,0
2012/9/21 0:00,166,15,19,1013,SE,1.79,0,0
2012/9/21 8:00,205,16,19,1013,cv,0.89,0,0
2012/9/21 16:00,101,12,26,1010,SE,17.88,0,0
2012/9/22 0:00,50,15,19,1011,cv,0.89,0,0
2012/9/22 8:00,157,17,20,1012,cv,0.89,0,0
2012/9/22 16:00,78,14,25,1010,SE,4.92,0,0
2012/9/23 0:00,128,15,18,1012,cv,0.89,0,0
2012/9/23 8:00,90,15,18,1014,NW,8.04,0,0
2012/9/23 16:00,83,14,27,1012,SE,6.26,0,0
2012/9/24 0:00,58,14,18,1016,NE,5.81,0,0
2012/9/24 8:00,40,15,19,1019,NW,2.68,0,0
2012/9/24 16:00,93,16,24,1017,SE,4.92,0,0
2012/9/25 0:00,46,15,21,1018,SE,11.63,0,0
2012/9/25 8:00,82,16,19,1017,SE,22.35,0,0
2012/9/25 16:00,96,18,19,1017,NW,15.19,0,1
2012/9/26 0:00,18,14,16,1019,NE,1.79,0,0
2012/9/26 8:00,27,14,18,1021,NW,14.76,0,0
2012/9/26 16:00,9,3,27,1018,cv,0.89,0,0
2012/9/27 0:00,49,13,15,1018,NE,0.89,0,0
2012/9/27 8:00,62,15,15,1017,SE,4.92,0,0
2012/9/27 16:00,8,11,16,1016,NE,4.92,0,0
2012/9/28 0:00,3,3,16,1018,NW,44.25,0,0
2012/9/28 8:00,4,-4,18,1019,NW,118.47,0,0
2012/9/28 16:00,1,-9,23,1016,NW,204.75,0,0
2012/9/29 0:00,2,-3,17,1019,NW,252.14,0,0
2012/9/29 8:00,9,3,17,1020,NW,3.13,0,0
2012/9/29 16:00,5,-2,25,1015,NW,1.79,0,0
2012/9/30 0:00,21,6,12,1018,NW,3.13,0,0
2012/9/30 8:00,12,8,15,1020,NW,14.31,0,0
2012/9/30 16:00,3,0,26,1015,SE,1.79,0,0
2012/10/1 0:00,41,8,11,1016,cv,0.89,0,0
2012/10/1 8:00,25,10,14,1017,NW,10.29,0,0
2012/10/1 16:00,42,5,25,1014,SE,4.92,0,0
2012/10/2 0:00,97,11,12,1016,cv,0.89,0,0
2012/10/2 8:00,72,12,14,1016,cv,0.89,0,0
2012/10/2 16:00,162,12,24,1011,SE,9.84,0,0
2012/10/3 0:00,269,14,15,1012,cv,2.23,0,0
2012/10/3 8:00,13,13,17,1013,NW,12.07,0,0
2012/10/3 16:00,9,2,24,1011,NE,4.92,0,0
2012/10/4 0:00,9,6,14,1015,cv,1.78,0,0
2012/10/4 8:00,13,9,17,1016,cv,0.89,0,0
2012/10/4 16:00,13,1,24,1013,SE,4.02,0,0
2012/10/5 0:00,27,8,14,1015,cv,0.89,0,0
2012/10/5 8:00,24,10,15,1018,NW,10.28,0,0
2012/10/5 16:00,23,5,24,1017,SE,6.26,0,0
2012/10/6 0:00,189,12,14,1022,NE,1.79,0,0
2012/10/6 8:00,68,10,14,1026,NW,13.41,0,0
2012/10/6 16:00,20,-1,24,1023,SE,4.92,0,0
2012/10/7 0:00,145,11,12,1024,NE,0.89,0,0
2012/10/7 8:00,67,10,13,1025,NW,10.73,0,0
2012/10/7 16:00,108,12,23,1021,SE,1.79,0,0
2012/10/8 0:00,189,13,14,1021,SE,1.79,0,0
2012/10/8 8:00,206,13,13,1021,cv,1.34,0,0
2012/10/8 16:00,227,12,23,1016,SE,9.39,0,0
2012/10/9 0:00,446,14,17,1015,SE,2.68,0,0
2012/10/9 8:00,160,14,17,1013,NW,3.13,0,0
2012/10/9 16:00,11,-3,21,1014,NW,76.44,0,0
2012/10/10 0:00,2,-1,15,1020,NW,144.38,0,0
2012/10/10 8:00,26,2,14,1023,NW,1.79,0,0
2012/10/10 16:00,5,-6,21,1018,NW,29.97,0,0
2012/10/11 0:00,80,6,9,1019,cv,0.89,0,0
2012/10/11 8:00,82,6,9,1019,cv,0.89,0,0
2012/10/11 16:00,113,2,21,1013,SE,32.18,0,0
2012/10/12 0:00,177,6,11,1014,cv,0.89,0,0
2012/10/12 8:00,125,6,11,1014,cv,8.01,0,0
2012/10/12 16:00,149,6,11,1014,cv,15.13,0,0
2012/10/13 0:00,256,6,11,1014,cv,22.25,0,0
2012/10/13 8:00,10,6,11,1014,cv,29.37,0,0
2012/10/13 16:00,11,6,11,1014,cv,36.49,0,0
2012/10/14 0:00,58,7,14,1020,cv,43.61,0,0
2012/10/14 8:00,9,7,14,1020,cv,50.73,0,0
2012/10/14 16:00,29,7,14,1020,cv,57.85,0,0
2012/10/15 0:00,123,7,14,1020,cv,64.97,0,0
2012/10/15 8:00,79,7,14,1020,cv,72.09,0,0
2012/10/15 16:00,103,7,14,1020,cv,79.21,0,0
2012/10/16 0:00,96,9,12,1019,NE,1.79,0,1
2012/10/16 8:00,77,12,13,1017,NW,7.6,0,6
2012/10/16 16:00,7,-3,17,1017,NW,66.62,0,0
2012/10/17 0:00,7,-6,7,1024,NW,117.59,0,0
2012/10/17 8:00,17,-3,9,1022,NW,1.79,0,0
2012/10/17 16:00,13,-11,18,1017,NW,54.09,0,0
2012/10/18 0:00,82,2,4,1017,cv,2.67,0,0
2012/10/18 8:00,34,4,7,1019,NW,8.49,0,0
2012/10/18 16:00,18,-2,18,1016,SE,1.79,0,0
2012/10/19 0:00,142,4,7,1018,NE,0.89,0,0
2012/10/19 8:00,65,5,6,1019,NW,1.79,0,0
2012/10/19 16:00,206,4,18,1014,SE,4.92,0,0
2012/10/20 0:00,324,7,7,1016,SE,0.89,0,0
2012/10/20 8:00,219,7,8,1017,NW,16.1,0,0
2012/10/20 16:00,0,4,21,1017,SE,8.5,0,0
2012/10/21 0:00,40,8,11,1023,NE,0.89,0,0
2012/10/21 8:00,56,4,12,1023,cv,1.34,0,0
2012/10/21 16:00,44,9,9,1018,NW,22.35,0,6
2012/10/22 0:00,41,8,9,1018,NW,6.71,0,0
2012/10/22 8:00,11,2,12,1017,cv,0.89,0,0
2012/10/22 16:00,10,-3,17,1019,NW,76.46,0,0
2012/10/23 0:00,36,4,5,1019,cv,0.89,0,0
2012/10/23 8:00,34,5,6,1018,NW,0.89,0,0
2012/10/23 16:00,69,1,19,1012,SE,10.28,0,0
2012/10/24 0:00,177,6,7,1013,cv,0.89,0,0
2012/10/24 8:00,119,7,8,1012,NW,1.79,0,0
2012/10/24 16:00,31,-5,24,1009,NW,28.16,0,0
2012/10/25 0:00,174,6,7,1014,NW,1.79,0,0
2012/10/25 8:00,55,6,9,1017,NW,3.13,0,0
2012/10/25 16:00,220,9,20,1016,SE,9.84,0,0
2012/10/26 0:00,293,11,12,1019,cv,1.78,0,0
2012/10/26 8:00,253,12,12,1020,SE,3.13,0,0
2012/10/26 16:00,296,11,15,1017,cv,2.67,0,0
2012/10/27 0:00,304,12,14,1016,NW,15.65,0,0
2012/10/27 8:00,239,10,10,1016,SE,0.89,0,0
2012/10/27 16:00,27,-2,22,1016,NW,40.68,0,0
2012/10/28 0:00,11,-5,9,1024,NW,80.01,0,0
2012/10/28 8:00,20,-2,10,1029,NE,16.98,0,0
2012/10/28 16:00,26,-3,14,1024,SE,15.19,0,0
2012/10/29 0:00,40,5,9,1025,NE,0.89,0,0
2012/10/29 8:00,58,4,10,1024,cv,0.89,0,0
2012/10/29 16:00,9,4,15,1022,NE,1.79,0,0
2012/10/30 0:00,8,-14,9,1029,NW,38.89,0,0
2012/10/30 8:00,29,-3,5,1027,SE,1.79,0,0
2012/10/30 16:00,40,-8,12,1018,SE,40.23,0,0
2012/10/31 0:00,7,-12,9,1022,NW,33.52,0,0
2012/10/31 8:00,34,1,4,1023,NW,0.89,0,0
2012/10/31 16:00,13,-15,16,1017,NW,27.71,0,0
2012/11/1 0:00,124,0,2,1019,NE,2.68,0,0
2012/11/1 8:00,45,0,3,1021,NW,1.79,0,0
2012/11/1 16:00,77,-6,15,1017,SE,10.28,0,0
2012/11/2 0:00,157,2,5,1020,cv,0.89,0,0
2012/11/2 8:00,148,3,5,1021,NW,9.39,0,0
2012/11/2 16:00,164,5,14,1018,cv,0.89,0,0
2012/11/3 0:00,228,7,8,1021,cv,1.34,0,0
2012/11/3 8:00,194,8,9,1020,cv,0.89,0,0
2012/11/3 16:00,156,9,10,1015,NW,8.05,0,5
2012/11/4 0:00,14,2,3,1011,NW,80.92,0,14
2012/11/4 8:00,14,2,3,1010,NW,139.93,0,23
2012/11/4 16:00,23,0,4,1013,NW,200.74,0,31
2012/11/5 0:00,25,-2,4,1017,NW,271.37,0,0
2012/11/5 8:00,19,-4,6,1019,NW,337.97,0,0
2012/11/5 16:00,36,-3,10,1020,NW,404.57,0,0
2012/11/6 0:00,39,-3,5,1023,NW,450.6,0,0
2012/11/6 8:00,68,1,3,1023,NW,1.79,0,0
2012/11/6 16:00,106,-2,12,1020,SE,8.05,0,0
2012/11/7 0:00,99,1,2,1020,cv,0.89,0,0
2012/11/7 8:00,95,1,2,1020,NW,8.5,0,0
2012/11/7 16:00,40,-8,13,1018,NW,58.57,0,0
2012/11/8 0:00,40,-6,7,1020,NW,91.21,0,0
2012/11/8 8:00,28,-1,4,1021,NW,110.44,0,0
2012/11/8 16:00,60,-4,12,1019,SE,4.92,0,0
2012/11/9 0:00,119,1,2,1022,SE,2.68,0,0
2012/11/9 8:00,118,4,6,1025,cv,1.34,0,0
2012/11/9 16:00,44,1,12,1024,cv,0.89,0,0
2012/11/10 0:00,132,3,6,1025,SE,5.35,0,0
2012/11/10 8:00,121,5,7,1024,NW,3.13,0,1
2012/11/10 16:00,48,3,5,1020,NW,22.8,0,9
